"No.","Time","Source","Destination","Protocol","Length","Info"
"119","0.427762","192.100.20.217","224.0.0.251","IGMPv2","60","Membership Report group 224.0.0.251"
"120","0.428131","192.100.20.217","224.0.0.2","IGMPv2","60","Leave Group 224.0.0.251"
"121","0.428897","192.100.20.217","224.0.0.2","IGMPv2","60","Leave Group 224.0.0.251"
"122","0.430268","192.100.20.217","224.0.0.2","IGMPv2","60","Leave Group 224.0.0.251"
"123","0.430282","192.100.20.217","224.0.0.2","IGMPv2","60","Leave Group 224.0.0.251"
"124","0.430831","192.100.20.217","224.0.0.2","IGMPv2","60","Leave Group 224.0.0.251"
"125","0.433339","192.100.20.217","224.0.0.2","IGMPv2","60","Leave Group 224.0.0.251"
"126","0.433367","192.100.20.217","224.0.0.2","IGMPv2","60","Leave Group 224.0.0.251"
"127","0.433381","192.100.20.217","224.0.0.2","IGMPv2","60","Leave Group 224.0.0.251"
"128","0.434100","192.100.20.217","224.0.0.2","IGMPv2","60","Leave Group 224.0.0.251"
"129","0.435377","192.100.20.217","224.0.0.2","IGMPv2","60","Leave Group 224.0.0.251"
